N,P,K,temperature,humidity,ph,rainfall,crop_type,soil_moisture,sunlight_exposure,wind_speed,co2_concentration,organic_matter,crop_density,pest_pressure,urban_area_proximity,frost_risk,water_usage_efficiency,soil_type,fertilizer_type,irrigation_method
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,28.37185664,9.210787081,18.54251183,431.740455,3.476565955,11.61445808,37.23698619,20.02270467,31.8077854,1.487812157,Clayey Soil,NPK Fertilizer,Sprinkler Irrigation
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,25.38950644,8.6997579,9.291155985,390.1334567,6.490102725,13.75949151,77.91326403,38.17305861,2.440243188,1.599778158,Clayey Soil,Urea,Subsurface Irrigation
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,16.03414939,8.890457607,13.08367383,374.368311,2.780157301,18.60144533,53.06598697,44.41560328,34.93332038,4.886453001,Sandy Soil,Organic Manure,Surface Irrigation
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,18.78835275,6.524711839,18.13229651,356.877574,7.12596115,12.24467022,81.55009293,3.051809656,52.86390654,2.772569102,Loamy Soil,Organic Manure,Sprinkler Irrigation
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,18.30510562,10.36405461,5.804300557,365.4188724,5.378809011,9.516371206,49.27118073,47.02620023,9.555144619,1.677881326,Loamy Soil,NPK Fertilizer,Surface Irrigation
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,14.89712161,9.428373434,10.95492517,367.2667563,7.117171167,14.91618377,74.26872924,27.21213701,22.69500772,2.74470608,Loamy Soil,Compost,Subsurface Irrigation
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,25.84035022,7.449663624,14.09009034,441.7893485,6.786972149,6.455849107,82.12798261,38.89949461,37.83360827,1.30761026,Loamy Soil,NPK Fertilizer,Surface Irrigation
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,27.14671236,7.048998021,9.663174629,386.2054331,6.30099628,6.903106271,52.73674985,48.29346606,36.62356957,1.15171246,Sandy Soil,Compost,Surface Irrigation
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,20.29456309,7.672901302,19.64294876,403.0252004,5.509225769,14.96591701,24.91960269,31.29190024,14.89781386,2.794146792,Clayey Soil,Compost,Drip Irrigation
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,13.10482228,5.238029072,9.829434229,363.3413785,8.248410307,12.47850924,15.88507222,46.36784594,58.52650654,1.216070493,Clayey Soil,Organic Manure,Subsurface Irrigation
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,20.72493921,11.79632104,7.459591263,379.0824257,2.736074566,18.57798711,41.24176655,16.31098882,92.68418187,2.968609795,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,29.0526292,7.638445277,6.237417031,428.9912942,2.248530455,6.773749749,30.71993742,22.56525623,80.84568734,1.157069511,Sandy Soil,NPK Fertilizer,Surface Irrigation
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,13.53466749,7.174165989,19.04331529,424.151088,8.77417491,11.44818645,70.12886319,32.93388765,69.79383096,1.599470001,Sandy Soil,Compost,Drip Irrigation
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,23.38819772,6.675978605,6.984465302,358.786244,5.089879133,11.48222224,23.53401886,5.834697407,44.93298668,2.057124794,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,25.70384342,5.042195988,8.601495749,385.5707664,1.940663618,19.08334649,58.01378616,34.00620935,80.93485958,3.016105706,Loamy Soil,Urea,Sprinkler Irrigation
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,24.61235037,9.933686503,16.2799153,403.6620999,2.823956348,12.35514345,78.02783991,5.913048462,82.34808246,2.680242662,Sandy Soil,Urea,Surface Irrigation
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,23.9451313,8.928584143,7.061797381,364.2675573,8.649918778,5.42844106,95.86357335,32.86356219,28.01168298,2.537135739,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,10.8934732,10.08373114,3.935844877,399.7727236,3.705209349,14.4239439,4.951688717,36.26429273,54.6034738,1.72472847,Loamy Soil,NPK Fertilizer,Sprinkler Irrigation
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,18.16567314,6.946458734,18.45165488,396.5445043,9.240474963,13.85313912,3.672449476,30.11440336,52.91369862,1.789450981,Clayey Soil,Compost,Subsurface Irrigation
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,10.95034119,10.15130966,3.420297467,388.4609376,5.58207595,11.25159978,74.92043899,15.61122087,16.75666365,1.201207762,Clayey Soil,Urea,Sprinkler Irrigation
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,12.35682241,5.814740525,19.2558006,446.2518286,2.700991419,5.746376413,24.37320004,24.51508785,77.74231971,4.812279892,Loamy Soil,Urea,Surface Irrigation
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,21.42811372,5.457210685,12.98556092,394.959438,6.647956324,16.26583971,74.74421807,6.77160878,13.487324,4.106624321,Sandy Soil,Organic Manure,Subsurface Irrigation
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,19.20594694,8.27008392,8.367184646,434.3277406,6.351260893,14.1320642,45.95173712,32.35894482,86.85752245,4.497163285,Loamy Soil,Compost,Subsurface Irrigation
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,14.07749338,11.75205912,19.2153264,438.6022216,9.968953929,8.626265717,12.65319451,17.71252821,58.67322566,1.473382095,Sandy Soil,Organic Manure,Drip Irrigation
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,22.91270388,11.18279266,5.481892507,382.5196265,9.302335438,17.04156086,59.26940336,40.68077991,36.17427095,3.57186573,Clayey Soil,Urea,Surface Irrigation
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,21.08010004,9.364610876,2.927110865,433.3213432,7.498809618,6.150484114,25.58087019,35.11018869,8.433993176,2.941031093,Loamy Soil,Compost,Sprinkler Irrigation
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,16.44626472,8.91907352,3.676154354,414.6803778,8.425970755,15.49493655,25.39087661,43.91618704,1.521451691,3.825559282,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,28.65147111,11.11421134,2.982425255,382.2187609,2.335460173,15.19090318,25.09128906,19.8775291,60.93492252,1.910771829,Sandy Soil,Compost,Subsurface Irrigation
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,12.80884993,11.81328965,11.2162071,403.975554,6.405026613,11.88872132,89.56458775,6.202160618,29.110567,1.097307815,Sandy Soil,NPK Fertilizer,Sprinkler Irrigation
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,13.85854716,9.354336507,9.953738377,384.1379313,6.856893644,10.91686269,12.98682524,22.02113876,21.80625594,2.284079521,Loamy Soil,NPK Fertilizer,Surface Irrigation
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,13.75048118,8.577068751,15.3636574,352.1782943,2.709760218,8.121680878,14.44653866,44.57917055,11.59861759,4.567257951,Loamy Soil,Compost,Drip Irrigation
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,28.13340581,7.351589844,19.48736833,431.9494552,5.358479878,5.815847806,65.83464416,17.95639164,80.68608748,2.93492763,Clayey Soil,NPK Fertilizer,Drip Irrigation
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,23.59786598,8.267896175,2.871317122,360.1278907,1.828890601,6.684298591,31.24226753,3.853887383,10.57680856,2.995969563,Loamy Soil,Organic Manure,Subsurface Irrigation
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,18.49697493,5.456600315,13.25917363,388.5319333,7.76050586,10.59083649,32.69961064,32.21281192,39.84200086,3.334931716,Sandy Soil,Urea,Sprinkler Irrigation
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,25.65807951,9.042823845,10.10321418,371.8106891,4.213637009,14.64619196,58.85647833,30.75466462,83.58091979,1.268988956,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,11.29944455,10.08396839,14.5949459,360.9387416,4.747167828,13.2155521,65.10915995,3.672825918,2.366327197,4.884827217,Clayey Soil,Organic Manure,Sprinkler Irrigation
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,19.53734149,8.211086306,9.614688279,354.1407483,3.732395355,18.66929706,29.68474017,0.822809724,15.60204535,4.05531702,Clayey Soil,NPK Fertilizer,Drip Irrigation
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,11.36883746,8.816594487,0.315621326,392.4156569,9.826030445,19.75281431,13.41853533,29.76609938,64.15550841,3.247005148,Loamy Soil,Urea,Surface Irrigation
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,23.39587455,8.921316309,7.795046195,379.015562,5.066455865,8.4467828,50.7437286,43.96852194,29.70118431,2.871381205,Loamy Soil,Organic Manure,Sprinkler Irrigation
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,16.98914416,11.11529226,0.729532825,398.3178779,4.886379171,19.29746524,93.83030323,23.41533521,46.63679228,4.879503782,Sandy Soil,Urea,Drip Irrigation
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,16.54847618,8.102046049,0.959401565,353.7443802,8.940130058,11.44503636,75.57576663,27.06314913,64.40016425,2.941222385,Sandy Soil,Urea,Subsurface Irrigation
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,17.92752576,8.966238636,19.02915358,397.3128062,1.396741452,19.59952192,23.6959957,48.87402316,48.34961649,2.983538235,Clayey Soil,Organic Manure,Sprinkler Irrigation
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,18.39284469,11.61769197,4.592301522,411.6124799,2.791544241,18.51561311,79.95477775,31.86231012,41.46029298,4.157859013,Clayey Soil,Organic Manure,Surface Irrigation
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,28.28785502,10.65189077,12.27956041,406.3559726,3.312246065,19.10525268,42.56903308,16.75941709,14.74816756,2.874441364,Sandy Soil,Organic Manure,Subsurface Irrigation
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,20.18986892,11.21617744,5.896972076,422.7666727,4.734976409,16.95816687,28.91747697,2.847756617,66.31074067,1.349766289,Clayey Soil,Compost,Subsurface Irrigation
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,24.22831197,8.613266387,6.519033365,365.1912146,7.511357096,17.04141354,95.8719378,10.97553797,22.28862878,2.995600356,Clayey Soil,Organic Manure,Drip Irrigation
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,28.17709228,7.245895375,16.83879084,411.75946,9.854724973,8.104841832,99.21663849,14.35562419,34.8257503,3.210678577,Loamy Soil,Organic Manure,Sprinkler Irrigation
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,19.8964683,10.80402347,19.3380188,381.5445751,2.543286276,7.814507975,65.41354078,38.19362147,32.22375033,2.091110754,Clayey Soil,Organic Manure,Subsurface Irrigation
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,18.17861871,5.178290863,18.13407894,356.0045769,3.37206655,15.5574335,31.55012571,0.603190006,83.38894046,4.259559345,Sandy Soil,Organic Manure,Surface Irrigation
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,25.06518246,10.08944136,17.57193773,377.5556467,3.831940698,14.46600758,54.36771668,36.61745229,42.52966207,2.392077313,Sandy Soil,NPK Fertilizer,Sprinkler Irrigation
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,25.76628828,5.592013854,8.390318789,431.1316503,9.179226528,8.572740906,81.98425082,35.885203,23.29113908,3.30698316,Sandy Soil,Compost,Surface Irrigation
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,13.46725705,6.062233006,15.5188307,400.3356828,9.795358129,6.641312475,72.71515235,47.59362168,75.95540772,4.143892131,Sandy Soil,Urea,Subsurface Irrigation
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,27.25517703,8.095487397,17.28670418,375.6970971,6.870136049,8.532349935,10.78444578,34.3335359,5.645844384,1.284947298,Sandy Soil,NPK Fertilizer,Surface Irrigation
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,18.14693937,6.259547854,18.71049916,358.3806884,7.903640036,19.12519491,11.59377326,29.81127567,47.26517325,1.117846649,Sandy Soil,Urea,Subsurface Irrigation
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,18.25119167,9.846418473,19.35145072,403.5119886,6.895821424,16.13625581,16.93080854,19.21076838,85.21689981,1.707755494,Loamy Soil,Urea,Subsurface Irrigation
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,11.97656288,9.932916506,10.41133132,428.9127338,4.469729978,11.4170621,82.30579121,3.976749934,53.78417922,1.756732884,Clayey Soil,Urea,Sprinkler Irrigation
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,11.85753074,5.815439839,1.280436225,392.3362363,5.994470645,14.7990864,14.01541709,39.73068609,26.53561031,2.496827467,Clayey Soil,Compost,Subsurface Irrigation
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,27.24570257,9.062056008,4.477640352,354.4578331,3.384221477,16.56920958,70.02841334,10.39294173,12.21622113,1.016429752,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,19.11463328,7.231303593,3.795707816,441.9517549,7.042773364,16.89087111,64.98478527,40.47092504,8.286654205,4.562280408,Loamy Soil,Organic Manure,Subsurface Irrigation
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,20.01711078,7.687168113,15.21394927,444.952199,6.910347465,9.02425476,67.84337254,44.91389285,43.91818333,3.346505227,Loamy Soil,Compost,Subsurface Irrigation
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,19.29290695,7.583181168,6.33318404,386.3464442,6.944161684,14.65131344,52.86706157,30.27253305,80.5383236,4.743608001,Clayey Soil,NPK Fertilizer,Drip Irrigation
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,22.06570432,9.26944115,3.264539875,432.2661113,9.945408735,14.56465371,44.74239243,15.78640573,9.172952537,4.45557502,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,20.75541596,8.617874564,6.723813703,409.3136351,1.12327562,17.9101652,77.39191935,2.361662785,43.80830584,4.972600054,Loamy Soil,Organic Manure,Drip Irrigation
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,22.22145513,6.671864132,14.60573713,387.5529577,6.9921971,13.43031334,17.55642367,7.23703144,81.89093856,3.245223117,Loamy Soil,Organic Manure,Drip Irrigation
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,26.09233886,10.20069757,17.76091956,404.2636625,8.314314338,15.62216801,25.08264944,23.70322522,77.29828965,1.202531567,Clayey Soil,Organic Manure,Subsurface Irrigation
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,14.05782656,10.20461672,12.18289281,363.6025116,1.050877055,7.355750052,90.99922869,12.8467629,21.12919224,4.240513281,Sandy Soil,Urea,Surface Irrigation
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,23.5050311,9.143337538,10.57890997,354.9463027,8.441332716,15.12023662,45.63814998,3.121397893,90.86297908,4.421955735,Loamy Soil,Organic Manure,Drip Irrigation
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,17.97643411,10.02744351,16.66741741,408.1755345,1.639757824,19.25478147,98.53229079,45.02552451,99.62994129,4.005809102,Sandy Soil,NPK Fertilizer,Surface Irrigation
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,13.8136504,8.349755076,14.32633155,391.089095,5.776348681,14.92322013,45.27869732,28.8157736,42.63536969,3.236825024,Sandy Soil,Organic Manure,Surface Irrigation
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,17.76768397,9.247467767,14.68031739,420.10009,8.758454171,7.997518618,52.91560583,43.1051843,69.66298346,2.224105953,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute,20.42231487,6.076484595,11.75623308,369.7869676,2.105922771,9.891199367,83.45287359,16.80943402,7.423019531,3.353406467,Sandy Soil,Compost,Sprinkler Irrigation
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,12.43138987,6.73336172,17.75167833,441.7362374,4.907929733,8.901491954,19.15789538,23.39192401,63.80719431,2.798712482,Clayey Soil,Urea,Subsurface Irrigation
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute,16.51240222,11.26924297,8.987912284,385.9980856,8.52774364,6.429938936,71.06261228,16.86234924,32.05330198,4.272710239,Clayey Soil,Compost,Sprinkler Irrigation
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,14.22902584,5.561572493,19.23892577,359.8558802,1.445370376,14.26061128,62.37635225,16.03151153,50.41613031,3.94206602,Loamy Soil,Compost,Sprinkler Irrigation
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,17.99042338,10.26273152,8.991889497,400.3301083,4.83100499,9.462593963,60.35737145,20.72517039,49.93076567,3.345452894,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,26.24912435,5.626831309,15.87773726,386.7645397,8.401675896,8.339141467,56.88373015,3.622663819,35.40407938,2.976793938,Clayey Soil,Compost,Subsurface Irrigation
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,27.01794797,9.496189645,16.35794597,371.8863268,3.439075166,9.468245998,63.62206249,24.83228447,11.5797213,2.372034634,Clayey Soil,NPK Fertilizer,Sprinkler Irrigation
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,27.40275681,7.482103229,10.35719061,426.1112481,8.89331474,7.973751396,97.44507306,2.5611892,51.67677987,2.358593357,Loamy Soil,Organic Manure,Subsurface Irrigation
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,21.10596191,10.79629378,18.53200465,410.8531797,8.017029519,17.47416354,71.53490768,20.95133931,75.12174839,2.122758946,Loamy Soil,Organic Manure,Sprinkler Irrigation
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,19.88370803,5.159691775,19.00301403,444.9854362,4.438269861,15.50245489,99.81644429,30.21716771,64.2567413,1.755518263,Clayey Soil,NPK Fertilizer,Surface Irrigation
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,jute,20.07895148,11.22208658,9.733990856,360.3151912,9.810546937,13.26099053,85.10087982,5.545476595,48.75868558,1.616891326,Clayey Soil,Organic Manure,Subsurface Irrigation
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute,14.58318156,7.497818439,2.939125399,366.1989278,5.55905616,11.43216935,18.82512792,21.7624856,19.97148931,2.671363364,Clayey Soil,Urea,Surface Irrigation
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,12.09846571,9.081777878,5.483546754,374.5266733,6.400409457,19.92240382,59.48086971,47.6780452,85.22970852,2.70030814,Clayey Soil,Compost,Drip Irrigation
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,20.86201092,9.253882618,10.02740974,430.4077231,1.031022794,9.556684342,91.94988843,1.66379852,24.78128872,2.981652712,Sandy Soil,Urea,Surface Irrigation
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,25.55409214,10.94439956,0.605570959,407.7958456,5.123366713,13.69836368,90.70530732,6.478122584,46.52916961,3.269176993,Loamy Soil,Compost,Surface Irrigation
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,19.39425294,5.227300877,8.526774417,432.2926974,6.733229352,14.53152151,12.00774245,49.6588438,88.16679647,2.333453166,Loamy Soil,Organic Manure,Sprinkler Irrigation
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,29.94912784,5.39614861,13.51145565,377.2772137,4.034119518,5.500704441,16.87141417,7.417749046,1.431597608,4.049714366,Clayey Soil,Urea,Surface Irrigation
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,14.31311339,6.241785975,9.918380333,367.1083431,5.038955843,13.21494172,45.1227066,44.37632206,71.0190866,2.820562088,Clayey Soil,Organic Manure,Subsurface Irrigation
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,21.56306756,7.830123597,10.84408467,394.6632719,8.574957438,11.38753515,65.69245658,22.22117241,38.21972534,3.882760168,Clayey Soil,Compost,Sprinkler Irrigation
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,17.57516515,9.992272923,15.23274216,353.248119,5.500261724,5.734388529,71.02663902,22.15058527,86.55994085,2.399489542,Clayey Soil,NPK Fertilizer,Drip Irrigation
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute,14.63885548,9.077472656,16.31891888,435.9599508,2.035834729,6.908954175,45.89259574,41.78893978,90.84126774,4.1535828,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute,28.58069246,11.25879959,14.91613826,358.132068,6.028935974,13.9242414,38.7272546,14.73510678,85.18235193,1.071792801,Sandy Soil,Urea,Drip Irrigation
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,10.26569152,5.116130451,9.57914332,413.4414836,5.823237578,12.3792859,92.17311109,32.97500993,87.53566076,3.727901603,Clayey Soil,Organic Manure,Surface Irrigation
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,17.01237432,6.704144652,12.82722943,423.5537515,6.97066211,13.29936528,67.79059128,36.7288431,63.45354403,4.799408723,Clayey Soil,Organic Manure,Subsurface Irrigation
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,12.2510314,11.43007619,7.165210135,417.6484722,8.953279055,19.35190321,34.16757228,20.11727872,62.17363242,2.577427435,Sandy Soil,Urea,Subsurface Irrigation
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,22.17251205,9.129478891,11.4995324,411.9692936,3.527675683,10.2006254,56.77672597,13.63577059,42.65007853,1.63418931,Loamy Soil,NPK Fertilizer,Drip Irrigation
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,26.66493051,5.263525884,17.44817398,416.7253695,1.844566368,11.12617813,22.36745214,26.63894047,41.91785586,2.15447984,Sandy Soil,Compost,Subsurface Irrigation
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,29.77048861,10.12350615,10.43217122,421.4597292,6.914028065,12.04359427,3.067845007,14.07568499,31.79467098,2.538568257,Clayey Soil,Urea,Subsurface Irrigation
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,29.67466453,8.646984428,11.01811487,406.371656,6.783038538,15.44011947,55.75103267,21.4298671,44.29469574,3.065387059,Loamy Soil,Compost,Subsurface Irrigation
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute,15.92219423,11.23918278,12.3805506,367.3272334,6.489729198,15.96526071,5.398529688,42.0564049,88.12767085,1.135128756,Sandy Soil,NPK Fertilizer,Surface Irrigation
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,15.89334841,9.472242736,17.68356486,367.1879333,9.450640969,14.62547379,35.82718839,4.635155103,83.79120851,2.887305967,Sandy Soil,Organic Manure,Drip Irrigation
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,26.59739862,8.572153555,16.50972829,364.2101862,2.606474879,5.625841727,93.88260362,33.24086047,0.250888823,4.386982662,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,11.13779891,10.37899791,9.58184353,402.4686525,4.107923312,7.290051878,16.23777574,6.044217553,12.58219442,3.2362581,Loamy Soil,Urea,Sprinkler Irrigation
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,19.60395265,5.473169556,6.418095395,350.7298872,7.093384497,10.49532601,47.86033764,6.398978234,64.60708063,1.82807424,Clayey Soil,Organic Manure,Sprinkler Irrigation
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,17.35089054,5.064500727,19.89135924,438.7106174,2.60325218,7.741566484,25.50140248,27.71851592,66.06295866,1.086854806,Sandy Soil,Urea,Sprinkler Irrigation
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,jute,17.84149032,5.127257455,1.149361262,444.4014319,3.431119672,14.55463,30.5910921,38.50766079,26.86390996,2.830012079,Loamy Soil,Urea,Sprinkler Irrigation
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,29.62550698,6.14222001,11.2698796,363.0069045,8.765778438,18.79334826,10.93752699,3.038343277,90.3267196,2.318870166,Loamy Soil,NPK Fertilizer,Surface Irrigation
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,jute,11.87586281,9.194175526,12.07893765,377.6270611,8.852485971,14.90687272,17.29066392,49.75125759,38.57418443,2.895740099,Clayey Soil,Urea,Subsurface Irrigation
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,jute,14.49083681,6.129581033,19.46273497,380.8524848,5.106708341,17.49409542,14.971882,47.45760222,41.709626,2.967298731,Clayey Soil,NPK Fertilizer,Drip Irrigation
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute,11.99466122,10.74046082,14.98650291,440.5133919,3.54555585,16.74076714,34.89744684,27.54442735,50.49744623,3.961410837,Clayey Soil,Organic Manure,Subsurface Irrigation
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,12.02555516,11.50277306,18.33624172,429.6499235,9.125418511,19.04888315,9.732517357,20.8626645,3.122482568,3.591886706,Clayey Soil,NPK Fertilizer,Surface Irrigation
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute,28.03277854,11.73508554,13.22612812,363.4576575,6.695144712,12.26073038,48.36410392,41.34672595,14.10248627,3.446440195,Clayey Soil,Organic Manure,Sprinkler Irrigation
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,jute,25.99834272,6.698883077,18.43072935,355.5107802,5.183522573,19.48555259,85.35205824,34.80442678,52.05343792,4.026407532,Sandy Soil,NPK Fertilizer,Surface Irrigation
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,11.0061017,9.179618396,2.296052055,427.350802,4.504569519,8.305587074,56.60715839,23.71799232,2.115146924,1.819994263,Loamy Soil,Organic Manure,Drip Irrigation
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute,13.2636987,5.409148034,5.019200611,380.6814223,8.966918358,7.610540361,86.01012654,35.06452841,57.52084759,1.063358046,Sandy Soil,Urea,Drip Irrigation
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute,11.13774723,10.02124542,16.79059143,437.4852343,8.404334245,18.32347356,52.8887229,3.538298619,6.86768549,4.28878678,Sandy Soil,NPK Fertilizer,Sprinkler Irrigation
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,jute,12.83644338,8.838726256,2.979816131,385.8714198,4.113187365,10.7039882,40.87734551,31.0109744,71.89863036,2.986431213,Sandy Soil,Urea,Drip Irrigation
